time,position,radius,angle,hingeF,fitness,freqI2,freqI1I3,freqN3,freqHinge,actI2,actI1I3,acthinge,fitness,seaweedforce
1.200960,-0.001600,0.005000,90.000000,-69.006156,0.000000,20.000000,0.000000,0.000000,0.000000,0.369458,0.000000,0.000000,0.000000,0.000000
1.210968,-0.001547,0.005000,90.000000,-69.057428,0.000000,20.000000,0.000000,0.000000,0.000000,0.371855,0.000000,0.000000,0.000000,0.000000
1.220976,-0.001494,0.005000,90.000000,-69.091591,0.000000,20.000000,0.000000,0.000000,0.000000,0.374243,0.000000,0.000000,0.000000,0.000000
1.230984,-0.001442,0.005000,90.000000,-69.110757,0.000000,20.000000,0.000000,0.000000,0.000000,0.376622,0.000000,0.000000,0.000000,0.000000
1.240992,-0.001391,0.005000,90.000000,-69.114602,0.000000,20.000000,0.000000,0.000000,0.000000,0.378991,0.000000,0.000000,0.000000,0.000000
1.251000,-0.001341,0.005000,90.000000,-69.105214,0.000000,20.000000,0.000000,0.000000,0.000000,0.381351,0.000000,0.000000,0.000000,0.000000
1.261008,-0.001292,0.005000,90.000000,-69.083074,0.000000,20.000000,0.000000,0.000000,0.000000,0.383701,0.000000,0.000000,0.000000,0.000000
1.271016,-0.001243,0.005000,90.000000,-69.048986,0.000000,20.000000,0.000000,0.000000,0.000000,0.386042,0.000000,0.000000,0.000000,0.000000
1.281024,-0.001195,0.005000,90.000000,-68.998491,0.000000,20.000000,0.000000,0.000000,0.000000,0.388374,0.000000,0.000000,0.000000,0.000000
1.291032,-0.001148,0.005000,90.000000,-68.929089,0.000000,20.000000,0.000000,0.000000,0.000000,0.390696,0.000000,0.000000,0.000000,0.000000
1.301040,-0.001102,0.005000,90.000000,-68.841302,0.000000,20.000000,0.000000,0.000000,0.000000,0.393009,0.000000,0.000000,0.000000,0.000000
1.311048,-0.001057,0.005000,89.955333,-68.739795,0.000000,20.000000,0.000000,0.000000,0.000000,0.395313,0.000000,0.000000,0.000000,0.000000
1.321056,-0.001012,0.005000,89.821177,-68.633378,0.000000,20.000000,0.000000,0.000000,0.000000,0.397608,0.000000,0.000000,0.000000,0.000000
1.331064,-0.000969,0.005000,89.609851,-68.526615,0.000000,20.000000,0.000000,0.000000,0.000000,0.399894,0.000000,0.000000,0.000000,0.000000
1.341072,-0.000926,0.005000,89.332319,-68.421108,0.000000,20.000000,0.000000,0.000000,0.000000,0.402171,0.000000,0.000000,0.000000,0.000000
1.351080,-0.000885,0.005000,88.998245,-68.319266,0.000000,20.000000,0.000000,0.000000,0.000000,0.404439,0.000000,0.000000,0.000000,0.000000
1.361088,-0.000844,0.005000,88.616140,-68.220489,0.000000,20.000000,0.000000,0.000000,0.000000,0.406697,0.000000,0.000000,0.000000,0.000000
1.371096,-0.000804,0.005000,88.193497,-68.125049,0.000000,20.000000,0.000000,0.000000,0.000000,0.408947,0.000000,0.000000,0.000000,0.000000
1.381104,-0.000765,0.005000,87.736908,-68.032245,0.000000,20.000000,0.000000,0.000000,0.000000,0.411188,0.000000,0.000000,0.000000,0.000000
1.391112,-0.000727,0.005000,87.252174,-67.941056,0.000000,20.000000,0.000000,0.000000,0.000000,0.413420,0.000000,0.000000,0.000000,0.000000
1.401120,-0.000689,0.005000,86.744397,-67.850533,0.000000,20.000000,0.000000,0.000000,0.000000,0.415643,0.000000,0.000000,0.000000,0.000000
1.411128,-0.000653,0.005000,86.218064,-67.759806,0.000000,20.000000,0.000000,0.000000,0.000000,0.417857,0.000000,0.000000,0.000000,0.000000
1.421136,-0.000617,0.005000,85.677122,-67.668147,0.000000,20.000000,0.000000,0.000000,0.000000,0.420062,0.000000,0.000000,0.000000,0.000000
1.431144,-0.000582,0.005000,85.125041,-67.575002,0.000000,20.000000,0.000000,0.000000,0.000000,0.422259,0.000000,0.000000,0.000000,0.000000
1.441152,-0.000548,0.005000,84.564872,-67.480041,0.000000,20.000000,0.000000,0.000000,0.000000,0.424447,0.000000,0.000000,0.000000,0.000000
1.451160,-0.000515,0.005000,83.999294,-67.383283,0.000000,20.000000,0.000000,0.000000,0.000000,0.426626,0.000000,0.000000,0.000000,0.000000
1.461168,-0.000482,0.005000,83.430661,-67.283698,0.000000,20.000000,0.000000,0.000000,0.000000,0.428797,0.000000,0.000000,0.000000,0.000000
